rd_seed,T,n/p,p,lambda(sparsity),mu0(thresh),gamma,bic,recall,precision,f1,max_error,norm_error,time (mins)
1997,10,20,250,3.917101e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.108 
1997,10,20,250,3.612343e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.106 
1997,10,20,250,3.331295e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.106 
1997,10,20,250,3.072113e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.113 
1997,10,20,250,2.833096e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.119 
1997,10,20,250,2.612675e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.113 
1997,10,20,250,2.409404e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.124 
1997,10,20,250,2.221947e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.118 
1997,10,20,250,2.049075e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.130 
1997,10,20,250,1.889652e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.118 
1997,10,20,250,1.742633e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.108 
1997,10,20,250,1.607053e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.105 
1997,10,20,250,1.482021e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.103 
1997,10,20,250,1.366716e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.109 
1997,10,20,250,1.260383e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.108 
1997,10,20,250,1.162322e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.106 
1997,10,20,250,1.071891e-02,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.107 
1997,10,20,250,9.884959e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.106 
1997,10,20,250,9.115888e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.107 
1997,10,20,250,8.406653e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.105 
1997,10,20,250,7.752597e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.104 
1997,10,20,250,7.149429e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.104 
1997,10,20,250,6.593188e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.104 
1997,10,20,250,6.080224e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.105 
1997,10,20,250,5.607170e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.104 
1997,10,20,250,5.170920e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.105 
1997,10,20,250,4.768612e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.105 
1997,10,20,250,4.397604e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.104 
1997,10,20,250,4.055461e-03,5.000000e-04,1.000000e+00,12559082.738,0.000,NaN,NaN,21.560,0.831,0.105 
1997,10,20,250,3.739937e-03,5.000000e-04,1.000000e+00,12559388.491,0.004,1.000,0.008,21.560,0.831,0.106 
1997,10,20,250,3.448962e-03,5.000000e-04,1.000000e+00,12559488.612,0.008,1.000,0.016,21.560,0.831,0.107 
1997,10,20,250,3.180626e-03,5.000000e-04,1.000000e+00,12559472.979,0.019,0.960,0.037,21.560,0.831,0.106 
1997,10,20,250,2.933166e-03,5.000000e-04,1.000000e+00,12558536.648,0.038,0.941,0.073,21.560,0.831,0.107 
1997,10,20,250,2.704960e-03,5.000000e-04,1.000000e+00,12555901.982,0.066,0.927,0.123,21.560,0.831,0.106 
1997,10,20,250,2.494508e-03,5.000000e-04,1.000000e+00,12550183.447,0.076,0.924,0.139,21.560,0.831,0.105 
1997,10,20,250,2.300430e-03,5.000000e-04,1.000000e+00,12544917.181,0.090,0.900,0.164,21.560,0.830,0.106 
1997,10,20,250,2.121452e-03,5.000000e-04,1.000000e+00,12539220.558,0.107,0.901,0.190,21.560,0.830,0.105 
1997,10,20,250,1.956398e-03,5.000000e-04,1.000000e+00,12533318.282,0.123,0.895,0.216,21.560,0.830,0.106 
1997,10,20,250,1.804186e-03,5.000000e-04,1.000000e+00,12527584.243,0.139,0.889,0.240,21.560,0.830,0.104 
1997,10,20,250,1.663817e-03,5.000000e-04,1.000000e+00,12523573.633,0.176,0.889,0.294,21.560,0.830,0.104 
1997,10,20,250,1.534368e-03,5.000000e-04,1.000000e+00,12518923.297,0.210,0.887,0.340,21.560,0.830,0.105 
1997,10,20,250,1.414991e-03,5.000000e-04,1.000000e+00,12514541.881,0.247,0.874,0.385,21.560,0.830,0.104 
1997,10,20,250,1.304902e-03,5.000000e-04,1.000000e+00,12508972.026,0.277,0.877,0.420,21.560,0.829,0.104 
1997,10,20,250,1.203378e-03,5.000000e-04,1.000000e+00,12505166.152,0.319,0.869,0.467,21.560,0.829,0.105 
1997,10,20,250,1.109752e-03,5.000000e-04,1.000000e+00,12500039.491,0.346,0.870,0.495,21.560,0.829,0.105 
1997,10,20,250,1.023411e-03,5.000000e-04,1.000000e+00,12497625.970,0.389,0.844,0.532,21.560,0.829,0.104 
1997,10,20,250,9.437878e-04,5.000000e-04,1.000000e+00,12493212.526,0.416,0.850,0.558,21.560,0.829,0.104 
1997,10,20,250,8.703591e-04,5.000000e-04,1.000000e+00,12489260.720,0.432,0.836,0.569,21.560,0.828,0.105 
1997,10,20,250,8.026434e-04,5.000000e-04,1.000000e+00,12486248.624,0.444,0.810,0.573,21.560,0.828,0.105 
1997,10,20,250,7.401960e-04,5.000000e-04,1.000000e+00,12485940.374,0.481,0.790,0.598,21.560,0.828,0.105 
1997,10,20,250,6.826072e-04,5.000000e-04,1.000000e+00,12484468.779,0.509,0.783,0.617,21.560,0.828,0.104 
1997,10,20,250,6.294989e-04,5.000000e-04,1.000000e+00,12484442.537,0.533,0.756,0.625,21.560,0.828,0.106 
1997,10,20,250,5.805226e-04,5.000000e-04,1.000000e+00,12485500.340,0.558,0.725,0.630,21.560,0.828,0.107 
1997,10,20,250,5.353567e-04,5.000000e-04,1.000000e+00,12486651.568,0.593,0.712,0.647,21.560,0.828,0.106 
1997,10,20,250,4.937048e-04,5.000000e-04,1.000000e+00,12489108.113,0.617,0.679,0.647,21.560,0.827,0.107 
1997,10,20,250,4.552935e-04,5.000000e-04,1.000000e+00,12491402.122,0.647,0.660,0.653,21.560,0.827,0.108 
1997,10,20,250,4.198707e-04,5.000000e-04,1.000000e+00,12492651.256,0.653,0.632,0.642,21.560,0.827,0.110 
1997,10,20,250,3.872039e-04,5.000000e-04,1.000000e+00,12499084.499,0.705,0.612,0.655,21.560,0.827,0.110 
1997,10,20,250,3.570786e-04,5.000000e-04,1.000000e+00,12501379.382,0.716,0.590,0.647,21.560,0.827,0.111 
1997,10,20,250,3.292971e-04,5.000000e-04,1.000000e+00,12508378.745,0.740,0.555,0.634,21.560,0.827,0.109 
1997,10,20,250,3.036771e-04,5.000000e-04,1.000000e+00,12517953.695,0.751,0.505,0.604,21.560,0.827,0.111 
1997,10,20,250,2.800504e-04,5.000000e-04,1.000000e+00,12530817.275,0.768,0.456,0.573,21.560,0.827,0.111 
1997,10,20,250,2.582619e-04,5.000000e-04,1.000000e+00,12525762.900,0.780,0.476,0.592,21.560,0.827,0.114 
1997,10,20,250,2.381686e-04,5.000000e-04,1.000000e+00,12552108.277,0.808,0.402,0.537,21.560,0.827,0.122 
1997,10,20,250,2.196385e-04,5.000000e-04,1.000000e+00,12560714.482,0.817,0.382,0.520,21.560,0.827,0.129 
1997,10,20,250,2.025502e-04,5.000000e-04,1.000000e+00,12589841.638,0.831,0.327,0.469,21.560,0.826,0.132 
1997,10,20,250,1.867914e-04,5.000000e-04,1.000000e+00,12669538.350,0.850,0.235,0.368,21.560,0.826,0.125 
1997,10,20,250,1.722586e-04,5.000000e-04,1.000000e+00,12824992.369,0.867,0.152,0.258,21.560,0.826,0.129 
1997,10,20,250,1.588565e-04,5.000000e-04,1.000000e+00,13066008.939,0.879,0.098,0.177,21.560,0.826,0.131 
1997,10,20,250,1.464971e-04,5.000000e-04,1.000000e+00,13274843.356,0.908,0.077,0.143,21.560,0.826,0.129 
1997,10,20,250,1.350994e-04,5.000000e-04,1.000000e+00,13377430.822,0.919,0.070,0.130,21.560,0.826,0.133 
1997,10,20,250,1.245883e-04,5.000000e-04,1.000000e+00,13627804.514,0.932,0.057,0.107,21.560,0.826,0.135 
1997,10,20,250,1.148951e-04,5.000000e-04,1.000000e+00,13932273.486,0.934,0.045,0.087,21.560,0.826,0.136 
1997,10,20,250,1.059560e-04,5.000000e-04,1.000000e+00,14252361.878,0.931,0.037,0.072,21.560,0.826,0.134 
1997,10,20,250,9.771242e-05,5.000000e-04,1.000000e+00,14618089.987,0.937,0.032,0.061,21.560,0.826,0.134 
1997,10,20,250,9.011018e-05,5.000000e-04,1.000000e+00,14992847.663,0.947,0.027,0.053,21.560,0.826,0.134 
1997,10,20,250,8.309942e-05,5.000000e-04,1.000000e+00,15405195.570,0.960,0.024,0.047,21.560,0.826,0.134 
1997,10,20,250,7.663411e-05,5.000000e-04,1.000000e+00,15910600.668,0.962,0.020,0.040,21.560,0.826,0.136 
1997,10,20,250,7.067181e-05,5.000000e-04,1.000000e+00,16406393.005,0.974,0.018,0.036,21.560,0.826,0.133 
1997,10,20,250,6.517340e-05,5.000000e-04,1.000000e+00,16885134.667,0.971,0.016,0.032,21.560,0.826,0.131 
1997,10,20,250,6.010277e-05,5.000000e-04,1.000000e+00,17323056.022,0.975,0.015,0.029,21.560,0.826,0.130 
1997,10,20,250,5.542665e-05,5.000000e-04,1.000000e+00,17727977.409,0.979,0.014,0.027,21.560,0.826,0.133 
1997,10,20,250,5.111433e-05,5.000000e-04,1.000000e+00,18143808.237,0.980,0.013,0.025,21.560,0.826,0.133 
1997,10,20,250,4.713753e-05,5.000000e-04,1.000000e+00,18515882.917,0.982,0.012,0.024,21.560,0.826,0.131 
1997,10,20,250,4.347013e-05,5.000000e-04,1.000000e+00,18846437.102,0.983,0.011,0.023,21.560,0.826,0.132 
1997,10,20,250,4.008806e-05,5.000000e-04,1.000000e+00,19209735.865,0.986,0.011,0.021,21.560,0.826,0.130 
1997,10,20,250,3.696913e-05,5.000000e-04,1.000000e+00,19484379.399,0.990,0.010,0.021,21.560,0.826,0.128 
1997,10,20,250,3.409285e-05,5.000000e-04,1.000000e+00,19698644.428,0.985,0.010,0.020,21.560,0.826,0.127 
1997,10,20,250,3.144035e-05,5.000000e-04,1.000000e+00,19812720.525,0.991,0.010,0.020,21.560,0.826,0.126 
1997,10,20,250,2.899423e-05,5.000000e-04,1.000000e+00,19960627.749,0.989,0.010,0.019,21.560,0.826,0.128 
1997,10,20,250,2.673842e-05,5.000000e-04,1.000000e+00,20115158.642,0.995,0.010,0.019,21.560,0.826,0.125 
1997,10,20,250,2.465811e-05,5.000000e-04,1.000000e+00,20337356.077,0.996,0.009,0.019,21.560,0.826,0.122 
1997,10,20,250,2.273966e-05,5.000000e-04,1.000000e+00,20516539.928,0.998,0.009,0.018,21.560,0.826,0.121 
1997,10,20,250,2.097046e-05,5.000000e-04,1.000000e+00,20677796.462,0.999,0.009,0.018,21.560,0.826,0.122 
1997,10,20,250,1.933892e-05,5.000000e-04,1.000000e+00,20849007.102,0.995,0.009,0.017,21.560,0.826,0.120 
1997,10,20,250,1.783431e-05,5.000000e-04,1.000000e+00,21011431.259,0.996,0.009,0.017,21.560,0.826,0.119 
1997,10,20,250,1.644676e-05,5.000000e-04,1.000000e+00,21174646.093,0.995,0.008,0.017,21.560,0.826,0.119 
1997,10,20,250,1.516717e-05,5.000000e-04,1.000000e+00,21316520.866,0.994,0.008,0.017,21.560,0.826,0.120 
1997,10,20,250,1.398713e-05,5.000000e-04,1.000000e+00,21414986.003,0.998,0.008,0.016,21.560,0.826,0.118 
1997,10,20,250,1.289890e-05,5.000000e-04,1.000000e+00,21487818.100,0.999,0.008,0.016,21.560,0.826,0.118 
1997,10,20,250,1.189534e-05,5.000000e-04,1.000000e+00,21544316.848,1.000,0.008,0.016,21.560,0.826,0.118 
1997,10,20,250,1.096986e-05,5.000000e-04,1.000000e+00,21588726.623,0.997,0.008,0.016,21.560,0.826,0.117 
1997,10,20,250,1.011638e-05,5.000000e-04,1.000000e+00,21623096.510,0.997,0.008,0.016,21.560,0.826,0.120 
1997,10,20,250,9.329304e-06,5.000000e-04,1.000000e+00,21678607.008,0.997,0.008,0.016,21.560,0.826,0.118 
1997,10,20,250,8.603464e-06,5.000000e-04,1.000000e+00,21724959.202,0.997,0.008,0.016,21.560,0.826,0.118 
1997,10,20,250,7.934097e-06,5.000000e-04,1.000000e+00,21767962.307,0.997,0.008,0.016,21.560,0.826,0.118 
1997,10,20,250,7.316807e-06,5.000000e-04,1.000000e+00,21786807.864,0.997,0.008,0.016,21.560,0.826,0.118 
1997,10,20,250,6.747544e-06,5.000000e-04,1.000000e+00,21808421.462,0.997,0.008,0.016,21.560,0.826,0.117 
1997,10,20,250,6.222571e-06,5.000000e-04,1.000000e+00,21821784.404,0.997,0.008,0.016,21.560,0.826,0.116 
1997,10,20,250,5.738442e-06,5.000000e-04,1.000000e+00,21834546.340,1.000,0.008,0.016,21.560,0.826,0.116 
1997,10,20,250,5.291979e-06,5.000000e-04,1.000000e+00,21840279.441,1.000,0.008,0.016,21.560,0.826,0.117 
1997,10,20,250,4.880252e-06,5.000000e-04,1.000000e+00,21844184.703,1.000,0.008,0.016,21.560,0.826,0.115 
1997,10,20,250,4.500558e-06,5.000000e-04,1.000000e+00,21846260.715,1.000,0.008,0.016,21.560,0.826,0.117 
1997,10,20,250,4.150405e-06,5.000000e-04,1.000000e+00,21841614.508,1.000,0.008,0.016,21.560,0.826,0.115 
1997,10,20,250,3.827494e-06,5.000000e-04,1.000000e+00,21843706.839,1.000,0.008,0.016,21.560,0.826,0.115 
1997,10,20,250,3.529707e-06,5.000000e-04,1.000000e+00,21840296.550,0.997,0.008,0.016,21.560,0.826,0.116 
1997,10,20,250,3.255089e-06,5.000000e-04,1.000000e+00,21851581.370,1.000,0.008,0.016,21.560,0.826,0.116 
1997,10,20,250,3.001836e-06,5.000000e-04,1.000000e+00,21854604.303,1.000,0.008,0.016,21.560,0.826,0.116 
1997,10,20,250,2.768287e-06,5.000000e-04,1.000000e+00,21863752.323,1.000,0.008,0.016,21.560,0.826,0.113 
1997,10,20,250,2.552908e-06,5.000000e-04,1.000000e+00,21867089.291,1.000,0.008,0.016,21.560,0.826,0.113 
1997,10,20,250,2.354286e-06,5.000000e-04,1.000000e+00,21866144.489,1.000,0.008,0.016,21.560,0.826,0.113 
1997,10,20,250,2.171118e-06,5.000000e-04,1.000000e+00,21862754.236,1.000,0.008,0.016,21.560,0.826,0.113 
1997,10,20,250,2.002200e-06,5.000000e-04,1.000000e+00,21867017.472,1.000,0.008,0.016,21.560,0.826,0.115 
1997,10,20,250,1.846425e-06,5.000000e-04,1.000000e+00,21870363.523,1.000,0.008,0.016,21.560,0.826,0.115 
1997,10,20,250,1.702769e-06,5.000000e-04,1.000000e+00,21867286.930,1.000,0.008,0.016,21.560,0.826,0.114 
1997,10,20,250,1.570290e-06,5.000000e-04,1.000000e+00,21865435.324,1.000,0.008,0.016,21.560,0.826,0.114 
1997,10,20,250,1.448118e-06,5.000000e-04,1.000000e+00,21866033.097,1.000,0.008,0.016,21.560,0.826,0.114 
1997,10,20,250,1.335452e-06,5.000000e-04,1.000000e+00,21867856.910,1.000,0.008,0.016,21.560,0.826,0.111 
1997,10,20,250,1.231551e-06,5.000000e-04,1.000000e+00,21867845.092,1.000,0.008,0.016,21.560,0.826,0.111 
1997,10,20,250,1.135733e-06,5.000000e-04,1.000000e+00,21869364.622,1.000,0.008,0.016,21.560,0.826,0.112 
1997,10,20,250,1.047371e-06,5.000000e-04,1.000000e+00,21869355.366,1.000,0.008,0.016,21.560,0.826,0.110 
1997,10,20,250,9.658832e-07,5.000000e-04,1.000000e+00,21868122.535,1.000,0.008,0.016,21.560,0.826,0.109 
1997,10,20,250,8.907355e-07,5.000000e-04,1.000000e+00,21866584.992,1.000,0.008,0.016,21.560,0.826,0.110 
1997,10,20,250,8.214344e-07,5.000000e-04,1.000000e+00,21864129.507,1.000,0.008,0.016,21.560,0.826,0.109 
1997,10,20,250,7.575250e-07,5.000000e-04,1.000000e+00,21865346.827,1.000,0.008,0.016,21.560,0.826,0.110 
1997,10,20,250,6.985880e-07,5.000000e-04,1.000000e+00,21865647.026,1.000,0.008,0.016,21.560,0.826,0.109 
1997,10,20,250,6.442364e-07,5.000000e-04,1.000000e+00,21867170.676,1.000,0.008,0.016,21.560,0.826,0.108 
1997,10,20,250,5.941134e-07,5.000000e-04,1.000000e+00,21868695.643,1.000,0.008,0.016,21.560,0.826,0.109 
1997,10,20,250,5.478901e-07,5.000000e-04,1.000000e+00,21870526.988,1.000,0.008,0.016,21.560,0.826,0.109 
1997,10,20,250,5.052631e-07,5.000000e-04,1.000000e+00,21870522.270,1.000,0.008,0.016,21.560,0.826,0.111 
1997,10,20,250,4.659526e-07,5.000000e-04,1.000000e+00,21869293.691,1.000,0.008,0.016,21.560,0.826,0.110 
1997,10,20,250,4.297005e-07,5.000000e-04,1.000000e+00,21867759.997,1.000,0.008,0.016,21.560,0.826,0.108 
1997,10,20,250,3.962689e-07,5.000000e-04,1.000000e+00,21867450.194,1.000,0.008,0.016,21.560,0.826,0.108 
1997,10,20,250,3.654383e-07,5.000000e-04,1.000000e+00,21867752.941,1.000,0.008,0.016,21.560,0.826,0.108 
1997,10,20,250,3.370064e-07,5.000000e-04,1.000000e+00,21867443.812,1.000,0.008,0.016,21.560,0.826,0.109 
1997,10,20,250,3.107866e-07,5.000000e-04,1.000000e+00,21868359.031,1.000,0.008,0.016,21.560,0.826,0.106 
1997,10,20,250,2.866068e-07,5.000000e-04,1.000000e+00,21867744.085,1.000,0.008,0.016,21.560,0.826,0.108 
1997,10,20,250,2.643081e-07,5.000000e-04,1.000000e+00,21868353.399,1.000,0.008,0.016,21.560,0.826,0.105 
1997,10,20,250,2.437444e-07,5.000000e-04,1.000000e+00,21868963.162,1.000,0.008,0.016,21.560,0.826,0.106 
1997,10,20,250,2.247806e-07,5.000000e-04,1.000000e+00,21870185.797,1.000,0.008,0.016,21.560,0.826,0.105 
1997,10,20,250,2.072922e-07,5.000000e-04,1.000000e+00,21870795.921,1.000,0.008,0.016,21.560,0.826,0.107 
1997,10,20,250,1.911644e-07,5.000000e-04,1.000000e+00,21870488.194,1.000,0.008,0.016,21.560,0.826,0.106 
1997,10,20,250,1.762914e-07,5.000000e-04,1.000000e+00,21870792.729,1.000,0.008,0.016,21.560,0.826,0.105 
1997,10,20,250,1.625756e-07,5.000000e-04,1.000000e+00,21869261.178,1.000,0.008,0.016,21.560,0.826,0.106 
1997,10,20,250,1.499268e-07,5.000000e-04,1.000000e+00,21868341.935,1.000,0.008,0.016,21.560,0.826,0.106 
1997,10,20,250,1.382622e-07,5.000000e-04,1.000000e+00,21867728.949,1.000,0.008,0.016,21.560,0.826,0.104 
1997,10,20,250,1.275051e-07,5.000000e-04,1.000000e+00,21868034.226,1.000,0.008,0.016,21.560,0.826,0.103 
1997,10,20,250,1.175850e-07,5.000000e-04,1.000000e+00,21867727.684,1.000,0.008,0.016,21.560,0.826,0.105 
1997,10,20,250,1.084366e-07,5.000000e-04,1.000000e+00,21868339.129,1.000,0.008,0.016,21.560,0.826,0.105 
1997,10,20,250,1.000000e-07,5.000000e-04,1.000000e+00,21866808.581,1.000,0.008,0.016,21.560,0.826,0.104 
